Row,A2M,ABC,ABP,AGL,AIA,ALD,ALL,ALQ,ALU,ALX,AMC,AMP,ANN,ANZ,APA,APE,APT,APX,ARB,ASB,AST,ASX,AUB,AWC,AZJ,BAP,BEN,BGA,BHP,BIN,BKL,BKW,BLD,BOQ,BPT,BRG,BSL,BVS,BWP,BXB,CAR,CBA,CCL,CCP,CGC,CGF,CHC,CIM,CIP,CKF,CLW,CMW,CNU,COH,COL,CPU,CQR,CSL,CSR,CTD,CUV,CWN,CWY,DHG,DMP,DOW,DXS,ELD,EML,EVN,FBU,FLT,FMG,FPH,GEM,GMG,GNC,GOR,GOZ,GPT,GUD,GWA,HLS,HVN,IAG,IEL,IFL,IGO,ILU,INA,ING,IPH,IPL,IRE,IVC,JBH,JHG,JHX,KGN,LLC,LNK,LYC,MFG,MGR,MIN,MND,MP1,MPL,MQG,MSB,MTS,NAB,NAN,NCM,NEA,NEC,NHF,NSR,NST,NUF,NWH,NWL,NWS,NXT,OBL,ORA,ORG,ORI,OSH,OZL,PBH,PDL,PME,PMV,PNV,PPT,PRN,PRU,PTM,QAN,QBE,QUB,REA,REH,RHC,RIO,RMD,RMS,RRL,RSG,RWC,S32,SBM,SCG,SCP,SDF,SEK,SFR,SGM,SGP,SGR,SHL,SIQ,SKC,SKI,SLR,SOL,SPK,SSM,STO,SUL,SUN,SVW,SYD,TAH,TCL,TGR,TLS,TNE,TWE,URW,VCX,VEA,VOC,VUK,WBC,WEB,WES,WGX,WHC,WOR,WOW,WPL,WPR,WTC,XRO,Z1P
2018-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0.0149676375404499,0,0,0,0.01894451962111,-0.0600000000000001,0,0,-0.00911854103343501,0.00485016455915011,0,0,0,0,0,0,0.01308285810131,0,0,0,0,0,0,0.00153374233129,-0.00876095118898601,0,0,0,0,0,0,0,-0.00329263517602196,0,-0.013698630136986,0,0,0,0,0,0,0,NaN,0,0,0.00937201147592992,0,0,0,0,0.01315789473684,0,0,0,0,0,0,0,0,0,-0.001956947162427,0,0,-0.012106537530266,-0.00772193028200097,0,0,0,0,-0.037900874635569,0.01815406859989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11702127659574,0,0,0,0,0,0,0,0,0.0083056478405299,0,0.03559870550162,0,0,0,0,0.01470588235294,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523612575352099,0,0,0,0,0,0.01137724550898,0,0,0,0,0,0,0,0,0,-0.015873015873016,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0.16038586247259,0,0,0,0,0.00290275761974002,0,0,0,0,0
2018-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.00438421681944989,0,0,0,-0.0451527224435589,0.0455927051671701,0,0,0.02147239263804,0.00155145664541001,0,0,0,0,0,0,0.0158940397351,0,0,0,0,0,0,0.000765696784069902,-0.02209595959596,0,0,0,0,0,0,0,0.02151747290227,0,0.00868055555556002,0,0,0,0,0,0,0,NaN,0,0,0.0163592723597801,0,0,0,0,0.0194805194805201,0,0,0,0,0,0,0,0,0.01900094281022,0.0156862745098001,0,0,0.00612745098038991,0.01038950538678,0,0,0,0,-0.00303030303030305,-0.00765285996055198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129589632829397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120805369127517,0,0,0,0,0,0.0197693574958799,0,0,0,0,0,0,0.0115942028985501,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.00823888586842991,0,0,0,0,0,0,0,0,0,0,0.02239917801182,0,0,0,0,0.06694560669456,0.0035523978685601,0,0,0,-0.00434782608695705,0,0.02564102564103,0,0,0,-0.00322580645161297,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,-0.019154067340692,0,0,0,0,-0.026049204052098,0,0,0,0,0
2018-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0.0103174603174601,0.014064697609,0,0,-0.00973574408901301,0.02713178294574,0,0,0.01201201201201,0.00550774526678,0,0,0,0,0,0,0.00586701434158998,0,0,0,0,0,0,-0.002295332823259,0.02259522272434,0,0,0,0,0,0,0,0.00973674090130006,0,0.00860585197934993,0,0,0,0,0,0,0,NaN,0,0,0.0150394630538799,0,0,-0.00784753363228696,0.02238805970149,-0.019108280254777,0,0,0,0,0,0,0,0,0.0158058476901799,0.00579150579151011,0,0,0.00487210718636,0.0115630063816601,0,0,0,0,0.00607902735561994,0.00257062596066993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259515570934299,0,0,0,0,0,0,0,0,0,0,0,0.10793650793651,0,0,-0.015267175572519,0,0,0,0,0,0.03231017770598,0,0.05,0,0,0,0,-0.00573065902578795,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.0391763829273699,0,0,0,0,0,0,0,0,0.01944625898196,0,0,0,0,0.00784313725489993,0.0259587020648999,0,0,0,0.02096069868996,0,0.0166666666666699,0,0,0,0.03559870550162,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0.0314081044021,0,0,0,0,0.02080237741456,0,0,0,0,0
2018-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0.02474469756481,0.0086685159500699,0,0,-0.02247191011236,0,0,0,-0.00890207715133495,0.00736049298186003,0,0,0,0,0,0,0.00810110174984002,0,0,0,0,0,0,-0.011503067484662,0.0284090909090899,0.0331753554502401,0,0,0,0,0,0,0.0995100669979101,0,0.00341296928328005,0,0,0,0,0,0,0,NaN,0,0,0.00814302332700989,0,0,0.00564971751411991,0.000729927007300013,-0.00974025974026005,0,0,0,0,0,0,0,0,0.01223701868083,-0.00191938579654505,0,0,0.0133333333333301,0.00508256699297993,0,0,0,0,-0.018126888217523,0.0153577753694101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693842150910995,0,0,0,0,0,0,0,0,0.0477453580901901,0,0,-0.020057306590258,0,0,0.0465116279069799,0,0,0,0,0,0.00469483568074991,0,0.0119047619047601,0,0,0,0,-0.011527377521614,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.0204081632653099,0,-0.00296909715209004,0,0,0,0,0,0,0,0,-0.011928233438486,0,0,0,0,-0.016861219195849,0.000575043128230091,0,0,0,-0.0376390076988879,0,-0.012295081967213,0,0.00112359550561991,0,0.00625000000000009,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.00257483102670997,-0.019747172017008,0,0,0,0,0.01310043668122,0,0,0,0,0
2018-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0.00613261786124997,-0.00137504297009305,0,0,0.03879310344828,-0.019811320754717,0,0,0.0179640718562899,-0.00781648258283796,0.0094806463494701,0,0,0,0,0,-0.0196078431372551,0,0,0,0,0,0,-0.00775795190069795,0.00245549416820001,0,0,0,0,0,0,0,0.06277652690085,0,-0.00510204081632704,0,0,0,0,0,0,0,NaN,0,0,-0.00904894935017597,0,0,-0.019101123595506,-0.015317286652079,0.0032786885245899,0,0,0,0,0,0,0,0,-0.00189941175793396,-0.030769230769231,0,0,-0.017942583732057,0.00757545944669991,0,0,0,0,-0.00615384615384595,0.00754972404457011,-0.124454247771512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015934539190353,0,0,0,0,0,0,0,0,0,0,0,0.0409356725146199,-0.035714285714286,0,-0.018518518518519,0,0,0,0,0,0,0,0.01470588235294,-0.0350877192982459,0,0,0,-0.037900874635568,0,0,0,0,NaN,0,0.00363196125908005,0,0,0,0,0,0,0,0,-0.00800813008130097,0,0.00398071430017999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118733509234801,0,0,0,0,0.0168888888888901,0,0,0,0.00168350168349995,0,-0.00310559006211197,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.012199036918138,-0.00252542967379898,0,-0.012345679012346,0,0,-0.00826149425287404,0,0,0,0,0
2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,-0.00723809523809504,-0.00860585197934605,0,0,-0.017980636237898,-0.00866217516843104,0,-0.013661202185792,-0.032352941176471,-0.00496660387052605,0.01018481795828,0,0,0,0,0,-0.013114754098361,0,0,0,0,0,0,-0.010946051602815,-0.00979791794243701,0.0137614678899101,0,0,0,0,0,0,0.0137337402589699,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.00343642611683903,0.01185185185185,-0.00653594771241806,0,0,0,0,0,0,0,0,-0.000346004797933008,-0.017857142857143,0,0,0.01096224116931,-0.00249965824984899,0,0,0,0,-0.015479876160991,0.0225052968838799,-0.029919746513259,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014442013129103,0,0,0,0,0,0,0,0,-0.00759493670886102,0,0,0.0926966292134801,-0.012345679012346,0,0.01132075471698,0,0,0,0,0,0,0,-0.00289855072463796,-0.00151515151515103,0,0,0,0,0,0,0,0,NaN,0,0.0108564535585001,0,0,0,0,0,0,0,0,-0.00807277793713901,0,-0.00099879942291603,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169491525423729,0,0,0,0,0.00437062937063004,0,-0.00829875518672196,0,-0.00952380952381005,0.00645161290322993,0.0155763239875399,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.00259993500162503,0.000843941205429966,0,-0.03125,0,0,-0.018833755885549,0,0,0,0,0
2018-03-02,0,0,0,0,0,0,0,0,0,-0.010817550099925,0,0,-0.0122793553338451,-0.00798611111111103,0,0,0.0126760563380299,-0.020388349514563,0,-0.00554016620498599,-0.00607902735562305,0,-0.00155472148499503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803957946815004,0.0180995475113099,0,0,0,0,0,0,-0.00948483741322603,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.00344827586206897,-0.019033674963397,-0.016447368421053,0,0,0,0,0,0,0,0,-0.028561044834668,0,0,0,0,0,0,0,0,0,0,-0.034240517524575,-0.015448046906375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00932504440497295,0,0,0,0,0,0,0,0,-0.00255102040816302,0,0,-0.025706940874036,-0.01875,0,0.00746268656716009,0,0,0,0,0,0,0,-0.020348837209302,0.01669195751138,0,0,0,0,0,0,0,0,NaN,0,-0.010739856801909,0,0,0,0,0,0,0,0,-0.016235644055193,0,0.00198949707129992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132625994694999,0,0,0,0,-0.034812880765883,0,0.00836820083681999,0,-0.028280542986425,0.00320512820512997,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.000651678071029949,-0.00925210221816197,0,0.0290322580645199,0,0,-0.00627537836840197,0,0,0,0.02016754576482,0
2018-03-05,0,0,0,0,0,0,0,0,0,-0.012770847620989,0,0,-0.00155400155400198,-0.00630031501575101,0,0,0.0236439499304599,-0.028741328047572,0,0.00278551532033,-0.015290519877676,0,0.00155714240775007,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021472392638037,-0.00888888888888895,0,0,0,0,0,0,-0.00137216713881005,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.00115340253748597,-0.0231343283582091,-0.016722408026756,0,0,0,0,0,0,0,0,-0.013008941172745,0,0,0,0,0,0,0,0,0,-0.00943396226415105,0,-0.00783162016642203,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009861048857015,0,0,0,0,0,0,0,0,0.0204603580562699,0,0,0.0290237467018499,-0.00318471337579596,0,0.00740740740740997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.0144752714113401,0,0,0,0,0,0,0,0,-0.020660983496409,0,0.0297025711319601,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022251308900524,0,0,0,0,-0.037871956717764,0,-0.062240663900415,0,0.00523864959255005,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.012373819602735,-0.00594590760792502,0,-0.059561128526646,0,0,-0.000371471025260028,0,0,0,-0.061739659367397,0
2018-03-06,0,0,0,0,0,0,0,0,0,0.0184747099245199,0,0,0.0101167315175099,0.00669249735822008,0,0,0.0244565217391299,0.00306122448980006,0,-0.00833333333333297,0,0,-0.015507954206385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448430493273499,0,0,0,0,0,0,0.00410738294697,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.02193995381062,-0.00229182582123799,0,0,0,0,0,0,0,0,0,-0.00541495610877196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104119511091001,0,0,0,0,0,0,0,0,0.0476190476190499,0,0,-0.066666666666667,0.0159744408945699,0,0.01838235294118,0,0,0,0,0,0,0,0,0.01940298507463,0,0,0,0,0,0,0,0,NaN,0,0.01070154577883,0,0,0,0,0,0,0,0,0.00840444234810001,0,-0.00961199639794796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03212851405622,0,0,0,0,0.02343017806935,0,0,0,0.01852924145918,0.00638977635783,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.00131882624463997,0.0290392779422799,0,0.0233333333333301,0,0,0.00668896321069989,0,0,0,0.02982171799028,0
2018-03-07,0,0,0,0,0,0,0,0,0,-0.00363160417357999,0,0,-0.00924499229583997,-0.01259622113366,0,0,0.01856763925729,-0.036622583926755,0,0.00840336134454001,0,0,-0.00393207793968697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012875536480687,0,0,0,0,0,0,-0.0122717440885211,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.00564971751411991,-0.00459418070444095,-0.010204081632653,0,0,0,0,0,0,0,0,0.000725924999849914,0,0,0,0,0,0,0,0,0,0,0,-0.013155730965302,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161290322580649,0,0,0,0,0,0,0,0,-0.021531100478469,0,0,0.0494505494505499,-0.031446540880503,0,-0.036101083032491,0,0,0,0,0,0,0,0,0.01756954612006,0,0,0,0,0,0,0,0,NaN,0,-0.002352941176471,0,0,0,0,0,0,0,0,-0.037632351065187,0,0.00485264177423006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732600732600996,0,0,0,-0.018192154633314,0.0063492063492101,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,-0.016134343101745,-0.00663315421505695,0,0.0162866449511401,0,0,-0.014027316352898,0,0,0,0.000629524708839924,0
2018-03-08,0,0,0,0,0,0,0,0,0,0.00364484079260996,0,0,0.0120528771384101,0.00460666194189008,0,0,0,0,0,0,0,0,0.0102733693128101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,-0.0214052982294231,0,0,0,0,0,0,0,0,0,0,0,-0.015997333777704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02550091074681,0,0,0,0,0,0,0,0,0.04156479217604,0,0,0,0.0162337662337699,0,-0.00374531835206005,0,0,0,0,0,0,0,0,0.0014388489208601,0,0,0,0,0,0,0,0,NaN,0,0.00117924528301994,0,0,0,0,0,0,0,0,0.02173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02204928664073,0,0,0,0,-0.00454545454545496,0,0,0,0.0138969310943799,0.0189274447949499,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.00401606425702994,0,0,0.0224358974359,0,0,0,0,0,0,0.0138408304498301,0
2018-03-09,0,0,0,0,0,0,0,0,0,0.0272278140323701,0,0,0,0.00282186948854002,0,0,0,0,0,0,0,0,0.00939216447779989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341880341880301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0.01142421934501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189669771380201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018779342723005,0,0,0,0.01277955271565,0,0,0,0,0,0,0,0,0,0,0.0416666666666701,0,0,0,0,0,0,0,0,NaN,0,-0.001177856301531,0,0,0,0,0,0,0,0,0,0,0.01448762208256,0,0,0,-0.043010752688172,0,0,0,0,0,0,0,0,0,-0.031725888324873,0,0,0,0,0,0,0,0,-0.00628212450028598,0.03095975232198,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.00299999999999989,0,0,-0.043887147335423,0,0,0,0,0,0,-0.012100527458889,0
2018-03-12,0,0,0,0,0,0,0.00929668552951002,0,0,0.00353534447176007,0,0,0,0,0,0,0,0,0,-0.00277777777777799,0,0,0.00775005103883997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826446280991999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,-0.006329113924051,0,0.00265913245804006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239234449760994,0,0,0,0.0031545741324901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.01179245283019,0,0,0,0,0,0,0,0,0,0.0123241628283299,0,0,0,0,0.01123595505618,0,0,0,0,0,0,0,0,0,0.0327653997378801,0,0,0,0,0,0,0,0,0.00689655172413994,0.00600600600601009,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0.00564971751411991,0,0,-0.036065573770492,0,0,0,0,0,0,0.03548994974874,0
2018-03-13,0,0,0,0,0,0,0.00360432519023002,0,0,0.00352288984263005,0,0,0,0,0,0,0,0,0,-0.00835654596100299,0,0,0.00384912070188004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020491803278688,0,0,0,0,0,0,0,0,0.00169779286927008,0,0,0,0,0,-0.013192612137203,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254777070063701,0,-0.010608320901707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628930817609996,0,0,0,0,0,0,0,0,0,0,-0.012413793103448,0,0,0,0,0,0,0,0,NaN,0,-0.011655011655012,0,0,0,0,0,0,0,0,0,-0.000245941957698004,0,0,0,0,0.0222222222222199,0,0,0,0,0,0,0,0,0,-0.021573604060914,0,0,0,0,0,0,0,0,0,0.00298507462687003,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0.0102040816326501,0,0,0,0,0,0,0.03124052168638,0
2018-03-14,0,0,0,0,0,0,-0.014365522745411,0,0,-0.00176417128499395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677966101694905,0,0,0,0,0,0.0187165775401099,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617283950616998,0,0,0,-0.00621118012422395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.010086100861008,0,0,0,0,0.01086956521739,0,0,0,0,0,0,0,0,0,0.03631647211414,0,-0.00731707317073205,0,0,0,0,0,0,0,-0.017857142857143,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.0255882352941199,0
2018-03-15,0,0,0,0,0,0,0.01012145748988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170648464163803,0,0,0,0,0,0.0026246719160099,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613496932515301,0,0,0,0.00625000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.0205673758865199,0,0,0,0,0,0,0,0,0.00646123260437004,0,0,0,0,0.0107526881720399,0,0,0,0,0,0,0,0,0,0.0212765957446801,0,0.00737100737101004,0,0,0,0,0,0,0,-0.045454545454545,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.013478634929739,0
2018-03-16,0,0,0,0,0,0,0.00601202404810008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683760683760992,0,0,0,0,0,-0.00785340314136096,0,NaN,0,0.00260416666667007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012345679012346,0.00603682463024002,0,0,0.0124223602484499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218861918026301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.0611535788742199,0,0,0,0,0,0,0,0,-0.000493827160493954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014705882352941,0,0.01219512195122,0,0,0,0,0,0,0,-0.00952380952380905,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-19,0,0,0,0,0,0,0.00478087649402004,0,0,0,0,0,0,0,-0.011056511056511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237849017580101,0,0,0,0,0,0,0.00339558573853993,0,0,0,0,0,-0.031662269129288,0,NaN,0,0.01558441558442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870087008700993,0,0,-0.003067484662577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428348909656995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.01178781925344,0,0,0,0,0,0,0,0,-0.00629940711462396,0,0,0.000261028452100076,0,-0.021276595744681,0,0,0,0,0,0,0,0,0,0.0136815920397999,0,0.00963855421686999,0,0,0,0,0,0,0,0.00961538461537992,0,0,-0.00854639368084797,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,-0.00548112251864896,0,0,0,0,0,0,0,0,0
2018-03-20,0,0,0,0,0,0,0.00634417129261999,0,0,0,0,0,0,0,-0.012422360248447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909090909090993,0,0,0,0,0,0,-0.015228426395939,0,0,0,0,0,-0.00544959128065403,0,NaN,0,-0.00767263427109999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624999999999998,0,0,0,0.0184615384615401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018999612252811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.01100323624595,0,0,0,0,0,0,0,0,0.00285891858296994,0,0,-0.01839770354906,0,0.0326086956521701,0,0,0,0,0,0,0,0,0,-0.028220858895706,0,-0.014319809069212,0,0,0,0,0,0,-0.013075611142695,0.02857142857143,0,-0.00397614314115302,0.00431003207127989,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,-0.00367209178313599,0,0,0,0,0,0,0,0,0
2018-03-21,0,0,0,0,0,0,0.00669818754925,0,0,0,0,0,0,0,-0.00125786163522001,0,0,0,0,0,0,0,0,-0.00843881856540096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300300300300305,0,0,0,0,0,0,0.00343642611684003,0,0,0,0,0,0.00547945205479006,0,NaN,0,0.00257731958762997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012578616352201,-0.005651397977394,0,0,0.0120845921450199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00395256916996101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.0192061459667101,0,0,0,0,0,0,0,0,-0.00396628656420395,0,0,0,0,0.0105263157894699,0,0,0,0,0,0,0,0,0,0.00631313131312994,0,-0.00968523002421295,0,0,0,0,0,0,0.00748847926266993,0.0216049382715999,0,0.0119760479041899,-0.00143051180533504,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,-0.00806350813882295,0,0,0,0,0,0,0,0,0
2018-03-22,0,0,0,0,0,0,-0.00626223091976497,0,0,0,0,0,0,0,-0.017632241813602,0,0,0,0,0,0,0,0,0.0468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100401606425704,0,0,0,0,0,0,-0.01027397260274,0,0,0,0,0,-0.00544959128065403,0,NaN,0,-0.00771208226221098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298507462686604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015079365079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01606767794632,0,0,0,0,0,0,0.00437158469945009,0,0,0,NaN,0,0,-0.00125628140703504,0,0,0,0,0,0,0,0,-0.00547536087605804,0,0,0.0206034826532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733496332518302,0,0,0,0,0,0,0.0257289879931399,0.00604229607250995,0,0.0118343195266299,-0.012893049908114,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,-0.011615246181831,0,-0.01528384279476,0,0,0,0,0,0,0
2018-03-23,0,0,0,0,0,0,-0.032296179598267,0,0,0,0,0,0,0,-0.00641025641025605,0,0,0,0,-0.0109890109890109,0,0,0,0.00813008130081005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022110552763819,0,0,0,0,0,0,-0.012110726643599,0,0,0,0,0,-0.016438356164384,0,NaN,0,-0.00518134715025897,0,0,0,0,0,0,0,0,0,0,-0.045523935710582,0,0,0,0,0,0,0,0,0,0.01273885350318,-0.00897397547113399,0,0,-0.014970059880239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027397260273973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016950515061383,0,0,0,0,0,0,-0.0261153427638739,0,-0.012449251909264,0,NaN,0,0,-0.0238993710691821,0,0,0,0,0,0,0,0,-0.017267267267267,0,0,-0.043500911695754,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012315270935961,0,0,0,0,0,0,0.00501672240802997,-0.00600600600600598,0,-0.00974658869395695,-0.023220358860092,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,-0.0173906221397,0,-0.048780487804878,0,0,0,0,0,0,0
